81,500168,GOODYEAR (I),A ,Q,912.35,916.55,895.95,911.55,910.2,913.35,161,1159,1055015.0,
82,500170,GTN INDUS   ,X ,Q,10.0,10.54,10.0,10.54,10.54,9.59,42,16303,170780.0,
83,500171,GHCL LTD    ,A ,Q,236.45,241.75,236.05,238.15,237.5,235.7,700,22965,5493783.0,
84,500173,GFLLIMITED  ,A ,Q,70.6,72.0,69.75,70.5,70.5,70.35,68,3733,263025.0,
85,500179,HCL INFOSYS ,B ,Q,8.59,8.61,8.27,8.49,8.51,8.51,285,48192,407525.0,
86,500180,HDFC BANK   ,A ,Q,1406.4,1410.4,1394.8,1401.45,1401.45,1402.45,10179,355625,498980066.0,
87,500182,HEROMOTOCO  ,A ,Q,2820.0,2922.0,2804.6,2913.0,2913.0,2787.0,5703,69871,201562533.0,
88,500183,HFCL        ,A ,Q,33.4,34.6,32.6,34.0,34.0,32.9,5828,2611338,88292451.0,
89,500184,HSCL        ,A ,Q,46.9,46.9,45.5,45.7,45.7,46.15,2980,871267,40058758.0,
90,500185,HIND.CONSTN.,A ,Q,7.65,7.7,7.5,7.59,7.59,7.63,641,373370,2835834.0,
91,500186,HIND.OIL EXP,A ,Q,104.1,109.95,104.05,104.6,104.6,104.0,1526,95217,10128659.0,
92,500187,HSIL        ,B ,Q,157.8,166.0,157.0,159.65,159.4,155.8,2018,64941,10492858.0,
93,500188,HINDUS.ZI   ,A ,Q,289.6,300.45,289.6,296.45,296.45,288.15,6916,270409,79916266.0,
94,500189,NXTDIGITAL  ,B ,Q,483.95,483.95,458.0,460.6,460.05,470.0,67,973,450244.0,
95,500191,HMT LTD.    ,Z ,Q,26.9,26.9,25.65,26.5,26.5,27.0,72,10089,262478.0,
96,500192,PRAG BOSIMI ,XT,Q,1.51,1.58,1.5,1.5,1.5,1.51,8,3231,5040.0,
97,500193,HLVLTD      ,B ,Q,6.2,6.2,5.88,5.91,5.91,6.1,70,15685,94263.0,
98,500199,I.G.PETRO   ,B ,Q,470.9,471.9,449.5,453.5,453.4,466.15,362,3995,1833094.0,
99,500201,IND.GLYCOLS ,A ,Q,511.8,516.1,490.05,494.2,494.2,510.05,2040,59047,29619912.0,
100,500202,IND.LEAS.DEV,X ,Q,9.79,10.0,9.79,10.0,10.0,10.3,5,557,5507.0,
101,500206,MARGO FIN   ,X ,Q,8.77,9.69,8.77,9.67,9.67,9.23,11,627,5875.0,
102,500207,INDO RAMA   ,B ,Q,43.0,43.9,41.55,41.95,42.1,42.95,408,24765,1048268.0,
103,500209,INFOSYS LTD ,A ,Q,1343.0,1364.2,1337.05,1361.15,1361.15,1341.6,13283,277845,376064711.0,
104,500210,INGERSOLL   ,A ,Q,739.0,742.7,735.75,738.95,742.7,737.0,234,1279,944906.0,
105,500211,INSILCO LTD.,X ,Q,7.81,7.81,7.11,7.45,7.45,7.35,58,15287,112792.0,
106,500212,INTEG.FIN.SE,XT,Q,28.95,28.95,28.95,28.95,28.95,27.6,2,100,2895.0,
107,500213,INTER.TRAVEL,X ,Q,61.6,61.65,59.3,59.55,60.0,59.4,31,1461,87286.0,
108,500214,ION EXCHANGE,A ,Q,1390.0,1426.0,1385.0,1403.85,1403.85,1375.55,2578,63603,89876264.0,
109,500215,AGRO TECH FO,A ,Q,1040.05,1040.05,975.0,983.3,983.3,1055.35,1482,20279,20175404.0,
110,500219,JAIN IRRIG  ,A ,Q,18.8,19.0,18.45,18.7,18.7,18.8,801,169112,3152360.0,
111,500220,JASCH INDUST,X ,Q,66.0,68.5,64.3,65.15,65.25,66.4,91,10566,698971.0,
112,500223,JCT LTD     ,X ,Q,0.99,1.01,0.97,1.0,1.0,0.98,243,515888,515184.0,
113,500227,JINDAL POLYF,A ,Q,818.8,828.05,796.9,828.05,828.05,788.65,674,21422,17596618.0,
114,500228,JSWSL       ,A ,Q,724.0,742.2,718.05,729.5,729.5,717.5,10939,695510,507668389.0,
115,500231,UMANG DAIR  ,B ,Q,65.0,65.0,60.0,60.6,60.6,63.95,479,17153,1078454.0,
116,500233,KAJARIA CER.,A ,Q,935.0,935.0,905.1,908.9,908.0,923.8,511,2575,2349149.0,
117,500234,KAKATIYA CEM,B ,Q,233.0,242.0,224.65,235.0,235.0,234.95,954,13673,3159420.0,
118,500235,KALYANI STEL,A ,Q,371.8,378.0,365.4,367.65,367.65,368.1,458,10085,3744918.0,
119,500236,KANELIND    ,XT,Q,2.13,2.13,2.13,2.13,2.13,2.03,3,705,1501.0,
120,500238,WHIRLPOOL   ,A ,Q,2219.9,2219.9,2144.0,2149.85,2149.85,2177.0,364,1578,3399635.0,
121,500239,KG DENIM    ,X ,Q,30.8,36.0,30.8,34.5,34.5,32.25,486,70038,2431973.0,
122,500240,KINETIC ENG.,XT,Q,40.7,40.7,38.05,40.5,40.5,40.0,40,7059,277909.0,
123,500241,KIRL.BROS.  ,B ,Q,244.75,244.75,239.0,240.6,240.0,242.4,208,5637,1357194.0,
124,500243,KIRL INDUS  ,B ,Q,1374.8,1400.0,1358.1,1386.9,1400.0,1354.5,35,373,516131.0,
125,500245,KIRL.FERROUS,B ,Q,226.5,230.0,220.0,225.25,225.05,219.3,1951,82275,18550661.0,
126,500246,ENVAIN ELECT,X ,Q,30.0,30.0,29.5,29.75,29.5,30.0,2,100,2975.0,
127,500247,KOTAK MAH.BK,A ,Q,1782.0,1793.9,1764.3,1786.85,1786.85,1770.3,5237,137213,243863520.0,
128,500249,KSB         ,A ,Q,880.0,930.0,874.0,922.7,922.7,865.8,1019,13477,12316127.0,
129,500250,L.G.BALKRISH,A ,Q,293.55,295.45,284.1,286.1,289.95,290.75,717,8211,2374697.0,
130,500251,TRENT LTD.  ,A ,Q,800.0,800.45,763.65,778.2,778.2,798.2,1814,28492,22234841.0,
131,500252,LAXMIMACH   ,A ,Q,6270.0,6282.0,6158.1,6164.0,6161.0,6248.8,134,319,1972608.0,
132,500253,LIC HOUS.FIN,A ,Q,415.0,415.9,410.45,412.3,412.0,412.65,1397,66163,27317698.0,
133,500257,LUPIN LTD.  ,A ,Q,1210.0,1218.85,1170.2,1197.05,1197.05,1200.5,18251,543933,649025746.0,
134,500259,LYKA LABS   ,B ,Q,41.05,41.05,41.05,41.05,41.05,43.2,52,7183,294862.0,
135,500260,RAMCOCEM    ,A ,Q,978.9,985.0,967.25,976.6,975.0,973.95,562,8905,8686120.0,
136,500264,MAFATLAL IND,X ,Q,103.0,105.95,98.0,100.6,99.7,102.25,118,8074,812909.0,
137,500265,MAH.SEAMLESS,A ,Q,298.4,298.5,287.8,290.65,290.5,288.95,389,7634,2233989.0,
138,500266,MAH.SCOOTER ,A ,Q,3565.55,3565.55,3534.05,3535.2,3535.0,3553.45,39,143,506768.0,
139,500267,MAJESTIC AUT,X ,Q,99.0,116.95,98.1,108.7,108.7,98.75,402,40282,4497779.0,
140,500268,MANALI PETRO,B ,Q,84.9,86.95,83.4,83.95,83.95,83.5,2068,231737,19613688.0,
141,500271,MFSL        ,A ,Q,896.0,950.35,892.05,931.85,931.85,888.95,1680,55458,51631221.0,
142,500274,MESCO PHARMA,P ,Q,5.52,5.52,5.52,5.52,5.52,5.8,1,300,1656.0,
143,500279,MIRC ELECT  ,B ,Q,16.01,16.01,16.01,16.01,16.01,15.25,37,41615,666256.0,
144,500280,CENTURY ENKA,B ,Q,263.75,264.3,261.0,262.2,262.5,260.35,118,2234,586769.0,
145,500284,LORDS CHLORO,X ,Q,34.5,35.15,34.5,34.55,34.5,35.75,13,725,25155.0,
146,500285,SPICEJET LTD,A ,Q,63.95,63.95,62.25,62.8,63.05,62.9,1329,105743,6646443.0,
147,500288,MOREPEN LAB.,A ,Q,58.9,58.9,58.9,58.9,58.9,62.0,2222,195578,11519544.0,
148,500290,MRF LTD.    ,A ,Q,78000.1,79109.75,77747.15,77920.95,77848.65,78241.6,596,831,65103297.0,
149,500292,HEIDEL CEM  ,A ,Q,244.75,244.75,239.3,243.95,243.95,243.1,651,12237,2966333.0,
150,500294,NCC         ,A ,Q,75.1,75.9,73.3,74.15,74.15,74.85,2094,208444,15440171.0,
151,500295,VEDL        ,A ,Q,267.55,271.4,263.9,268.95,268.95,265.0,7727,976730,261946278.0,
152,500296,NAHAR SPG.  ,B ,Q,111.05,116.1,107.2,115.0,114.6,110.6,339,16964,1902834.0,
153,500298,NAT.PEROXIDE,A ,Q,2410.0,2438.8,2354.95,2364.7,2365.0,2390.95,759,7128,17052469.0,
154,500300,GRASIM IND. ,A ,Q,1429.0,1452.4,1419.2,1447.75,1444.45,1419.5,1435,84824,122537211.0,
155,500302,PEL         ,A ,Q,1705.3,1730.0,1686.05,1700.0,1702.2,1721.1,1685,28293,48145164.0,
156,500304,NIIT LTD.   ,A ,Q,165.8,175.25,163.1,173.35,173.35,166.4,2440,107387,18385179.0,
157,500306,JAYKAY      ,X ,Q,36.1,36.9,35.5,36.7,36.7,36.2,256,184431,6613405.0,
158,500307,NIRLON      ,A ,Q,292.65,292.65,284.65,285.0,285.0,284.6,52,3018,862130.0,
159,500312,ONGC CORPN  ,A ,Q,112.7,112.85,109.5,110.1,110.1,111.05,5733,1404474,155951519.0,
160,500314,ORIENT HOTEL,B ,Q,24.3,25.15,24.2,24.7,24.7,24.7,202,1341,33232.0,
161,500317,OSWAL AGRO. ,B ,Q,10.07,10.11,9.01,9.44,9.44,9.97,792,40328,379924.0,
162,500319,INDIAN SUCRO,X ,Q,29.8,31.8,28.1,29.15,29.45,29.3,126,35278,1029376.0,
163,500325,RELIANCE    ,A ,Q,1926.0,1934.15,1907.25,1929.9,1929.9,1919.75,12603,231521,444649781.0,
164,500327,PILITA      ,B ,Q,13.65,14.5,13.3,13.43,13.52,13.98,375,31130,430628.0,
165,500330,RAYMOND     ,A ,Q,327.1,331.0,325.85,328.15,328.15,325.25,1007,36807,12104724.0,
166,500331,PIDILITE    ,A ,Q,1829.0,1829.0,1796.0,1800.0,1804.5,1812.05,639,6032,10907261.0,
